,Year,Month,District,Category,Arrivals,Present
3709,2015,7.0,Oltradige-Bassa Ates.,Agricaltural Lodging,6721,54926
3710,2015,8.0,Bolzano,1-2 Star Hotel,2126,4563
3711,2015,8.0,Bolzano,3 Star Hotel,11347,21883
3712,2015,8.0,Bolzano,4-5 Star Hotel,14398,27873
3713,2015,8.0,Bolzano,Other,1700,2760
3714,2015,8.0,Bolzano,Campings,2232,7910
3715,2015,8.0,Bolzano,Private Lodging,1305,3328
3716,2015,8.0,Bolzano,Residence,494,997
3717,2015,8.0,Bolzano,Agricaltural Lodging,364,1582
3718,2015,8.0,Burgraviato,1-2 Star Hotel,17565,77571
3719,2015,8.0,Burgraviato,3 Star Hotel,76685,373012
3720,2015,8.0,Burgraviato,4-5 Star Hotel,58312,318696
3721,2015,8.0,Burgraviato,Other,4787,10761
3722,2015,8.0,Burgraviato,Campings,14020,78896
3723,2015,8.0,Burgraviato,Private Lodging,9848,60553
3724,2015,8.0,Burgraviato,Private Lodging,108,845
3725,2015,8.0,Burgraviato,Residence,17183,124303
3726,2015,8.0,Burgraviato,Agricaltural Lodging,13017,95341
3727,2015,8.0,Valle Isarco,1-2 Star Hotel,11716,64326
3728,2015,8.0,Valle Isarco,3 Star Hotel,37265,165045
3729,2015,8.0,Valle Isarco,4-5 Star Hotel,20809,101607
3730,2015,8.0,Valle Isarco,Other,8059,22668
3731,2015,8.0,Valle Isarco,Campings,4423,8343
3732,2015,8.0,Valle Isarco,Private Lodging,3282,21527
3733,2015,8.0,Valle Isarco,Residence,3322,24183
3734,2015,8.0,Valle Isarco,Agricaltural Lodging,8919,68639
3735,2015,8.0,Val Pusteria,1-2 Star Hotel,35584,195268
3736,2015,8.0,Val Pusteria,3 Star Hotel,98607,494122
3737,2015,8.0,Val Pusteria,4-5 Star Hotel,60066,324855
3738,2015,8.0,Val Pusteria,Other,16844,41691
3739,2015,8.0,Val Pusteria,Campings,24593,130209
3740,2015,8.0,Val Pusteria,Private Lodging,25457,194717
3741,2015,8.0,Val Pusteria,Private Lodging,1514,8372
3742,2015,8.0,Val Pusteria,Residence,27752,208562
3743,2015,8.0,Val Pusteria,Agricaltural Lodging,21897,180229
3744,2015,8.0,Salto-Sciliar,1-2 Star Hotel,11480,56140
3745,2015,8.0,Salto-Sciliar,3 Star Hotel,58025,300545
3746,2015,8.0,Salto-Sciliar,4-5 Star Hotel,45921,258044
3747,2015,8.0,Salto-Sciliar,Other,2589,10891
3748,2015,8.0,Salto-Sciliar,Campings,3994,21977
3749,2015,8.0,Salto-Sciliar,Private Lodging,15632,121878
3750,2015,8.0,Salto-Sciliar,Private Lodging,20,174
3751,2015,8.0,Salto-Sciliar,Residence,11748,87029
3752,2015,8.0,Salto-Sciliar,Agricaltural Lodging,10076,79987
3753,2015,8.0,Val Venosta,1-2 Star Hotel,10831,36338
3754,2015,8.0,Val Venosta,3 Star Hotel,32261,127650
3755,2015,8.0,Val Venosta,4-5 Star Hotel,13793,64222
3756,2015,8.0,Val Venosta,Other,5339,8366
3757,2015,8.0,Val Venosta,Campings,12897,62851
3758,2015,8.0,Val Venosta,Private Lodging,3611,22466
3759,2015,8.0,Val Venosta,Private Lodging,62,345
3760,2015,8.0,Val Venosta,Residence,7498,51195
3761,2015,8.0,Val Venosta,Agricaltural Lodging,5319,36412
3762,2015,8.0,Alta Valle Isarco,1-2 Star Hotel,9124,25175
3763,2015,8.0,Alta Valle Isarco,3 Star Hotel,18918,66313
3764,2015,8.0,Alta Valle Isarco,4-5 Star Hotel,14295,65204
3765,2015,8.0,Alta Valle Isarco,Other,1834,11924
3766,2015,8.0,Alta Valle Isarco,Campings,2901,9489
3767,2015,8.0,Alta Valle Isarco,Private Lodging,1244,6699
3768,2015,8.0,Alta Valle Isarco,Residence,1589,11122
3769,2015,8.0,Alta Valle Isarco,Agricaltural Lodging,1783,14536
3770,2015,8.0,Oltradige-Bassa Ates.,1-2 Star Hotel,7042,29898
3771,2015,8.0,Oltradige-Bassa Ates.,3 Star Hotel,35548,132769
3772,2015,8.0,Oltradige-Bassa Ates.,4-5 Star Hotel,12502,62031
3773,2015,8.0,Oltradige-Bassa Ates.,Other,555,1996
3774,2015,8.0,Oltradige-Bassa Ates.,Campings,7922,33553
3775,2015,8.0,Oltradige-Bassa Ates.,Private Lodging,3456,22272
3776,2015,8.0,Oltradige-Bassa Ates.,Residence,2040,16963
3777,2015,8.0,Oltradige-Bassa Ates.,Agricaltural Lodging,10020,75879
3778,2015,9.0,Bolzano,1-2 Star Hotel,2129,4539
3779,2015,9.0,Bolzano,3 Star Hotel,10755,20978
3780,2015,9.0,Bolzano,4-5 Star Hotel,13547,24519
3781,2015,9.0,Bolzano,Other,1486,2586
3782,2015,9.0,Bolzano,Campings,1197,5706
3783,2015,9.0,Bolzano,Private Lodging,1074,3128
3784,2015,9.0,Bolzano,Residence,183,482
3785,2015,9.0,Bolzano,Agricaltural Lodging,344,1618
3786,2015,9.0,Burgraviato,1-2 Star Hotel,13940,71157
3787,2015,9.0,Burgraviato,3 Star Hotel,62294,331283
3788,2015,9.0,Burgraviato,4-5 Star Hotel,50829,276988
3789,2015,9.0,Burgraviato,Other,3165,6084
3790,2015,9.0,Burgraviato,Campings,10090,57704
3791,2015,9.0,Burgraviato,Private Lodging,7315,48044
3792,2015,9.0,Burgraviato,Private Lodging,89,724
3793,2015,9.0,Burgraviato,Residence,12367,92368
3794,2015,9.0,Burgraviato,Agricaltural Lodging,8520,65383
3795,2015,9.0,Valle Isarco,1-2 Star Hotel,7487,31717
3796,2015,9.0,Valle Isarco,3 Star Hotel,27796,118699
3797,2015,9.0,Valle Isarco,4-5 Star Hotel,17319,79983
3798,2015,9.0,Valle Isarco,Other,4107,9172
3799,2015,9.0,Valle Isarco,Campings,2346,4345
3800,2015,9.0,Valle Isarco,Private Lodging,1694,10055
3801,2015,9.0,Valle Isarco,Residence,1923,12426
3802,2015,9.0,Valle Isarco,Agricaltural Lodging,4129,30119
3803,2015,9.0,Val Pusteria,1-2 Star Hotel,12964,55817
3804,2015,9.0,Val Pusteria,3 Star Hotel,52209,226792
3805,2015,9.0,Val Pusteria,4-5 Star Hotel,38138,186880
3806,2015,9.0,Val Pusteria,Other,8764,16607
3807,2015,9.0,Val Pusteria,Campings,7858,36238
3808,2015,9.0,Val Pusteria,Private Lodging,5596,40891
3809,2015,9.0,Val Pusteria,Private Lodging,520,1548
3810,2015,9.0,Val Pusteria,Residence,9245,60960
3811,2015,9.0,Val Pusteria,Agricaltural Lodging,7156,59064
3812,2015,9.0,Salto-Sciliar,1-2 Star Hotel,5710,24108
3813,2015,9.0,Salto-Sciliar,3 Star Hotel,35279,171910
3814,2015,9.0,Salto-Sciliar,4-5 Star Hotel,31462,163427
3815,2015,9.0,Salto-Sciliar,Other,1266,3710
3816,2015,9.0,Salto-Sciliar,Campings,2268,12233
3817,2015,9.0,Salto-Sciliar,Private Lodging,4611,34488
3818,2015,9.0,Salto-Sciliar,Private Lodging,13,129
3819,2015,9.0,Salto-Sciliar,Residence,4260,30721
3820,2015,9.0,Salto-Sciliar,Agricaltural Lodging,4362,33526
3821,2015,9.0,Val Venosta,1-2 Star Hotel,6144,20349
3822,2015,9.0,Val Venosta,3 Star Hotel,20734,79865
3823,2015,9.0,Val Venosta,4-5 Star Hotel,9932,44638
3824,2015,9.0,Val Venosta,Other,1975,3195
3825,2015,9.0,Val Venosta,Campings,6711,28242
3826,2015,9.0,Val Venosta,Private Lodging,1824,10210
3827,2015,9.0,Val Venosta,Private Lodging,13,98
3828,2015,9.0,Val Venosta,Residence,3958,23053
3829,2015,9.0,Val Venosta,Agricaltural Lodging,2746,18990
3830,2015,9.0,Alta Valle Isarco,1-2 Star Hotel,5160,9269
3831,2015,9.0,Alta Valle Isarco,3 Star Hotel,15231,40005
3832,2015,9.0,Alta Valle Isarco,4-5 Star Hotel,10743,44291
3833,2015,9.0,Alta Valle Isarco,Other,417,777
3834,2015,9.0,Alta Valle Isarco,Campings,848,2261
3835,2015,9.0,Alta Valle Isarco,Private Lodging,424,2172
3836,2015,9.0,Alta Valle Isarco,Residence,715,3984
3837,2015,9.0,Alta Valle Isarco,Agricaltural Lodging,488,2875
3838,2015,9.0,Oltradige-Bassa Ates.,1-2 Star Hotel,6129,22414
3839,2015,9.0,Oltradige-Bassa Ates.,3 Star Hotel,31220,112502
3840,2015,9.0,Oltradige-Bassa Ates.,4-5 Star Hotel,11150,53622
3841,2015,9.0,Oltradige-Bassa Ates.,Other,360,1431
3842,2015,9.0,Oltradige-Bassa Ates.,Campings,6230,28445
3843,2015,9.0,Oltradige-Bassa Ates.,Private Lodging,2667,16873
3844,2015,9.0,Oltradige-Bassa Ates.,Residence,1620,13668
3845,2015,9.0,Oltradige-Bassa Ates.,Agricaltural Lodging,7027,51894
3846,2015,10.0,Bolzano,1-2 Star Hotel,1405,3304
3847,2015,10.0,Bolzano,3 Star Hotel,9346,18854
3848,2015,10.0,Bolzano,4-5 Star Hotel,11697,21672
3849,2015,10.0,Bolzano,Other,1116,2410
3850,2015,10.0,Bolzano,Campings,1205,4207
3851,2015,10.0,Bolzano,Private Lodging,1038,3151
3852,2015,10.0,Bolzano,Residence,169,460
3853,2015,10.0,Bolzano,Agricaltural Lodging,268,1277
3854,2015,10.0,Burgraviato,1-2 Star Hotel,9417,43471
3855,2015,10.0,Burgraviato,3 Star Hotel,53560,249340
3856,2015,10.0,Burgraviato,4-5 Star Hotel,55641,260948
3857,2015,10.0,Burgraviato,Other,1312,2713
3858,2015,10.0,Burgraviato,Campings,8178,43156
3859,2015,10.0,Burgraviato,Private Lodging,4974,29515
3860,2015,10.0,Burgraviato,Private Lodging,99,542
3861,2015,10.0,Burgraviato,Residence,10729,67947
3862,2015,10.0,Burgraviato,Agricaltural Lodging,6778,45193
3863,2015,10.0,Valle Isarco,1-2 Star Hotel,5340,17801
3864,2015,10.0,Valle Isarco,3 Star Hotel,25322,84184
3865,2015,10.0,Valle Isarco,4-5 Star Hotel,17248,64254
3866,2015,10.0,Valle Isarco,Other,2755,5715
3867,2015,10.0,Valle Isarco,Campings,1036,1890
3868,2015,10.0,Valle Isarco,Private Lodging,1222,4917
3869,2015,10.0,Valle Isarco,Residence,1517,7446
3870,2015,10.0,Valle Isarco,Agricaltural Lodging,3750,19276
3871,2015,10.0,Val Pusteria,1-2 Star Hotel,4472,14271
3872,2015,10.0,Val Pusteria,3 Star Hotel,20506,67373
3873,2015,10.0,Val Pusteria,4-5 Star Hotel,27024,104914
3874,2015,10.0,Val Pusteria,Other,1094,2808
3875,2015,10.0,Val Pusteria,Campings,3492,13024
3876,2015,10.0,Val Pusteria,Private Lodging,1557,7172
3877,2015,10.0,Val Pusteria,Private Lodging,93,242
3878,2015,10.0,Val Pusteria,Residence,3065,15412
3879,2015,10.0,Val Pusteria,Agricaltural Lodging,3036,16128
3880,2015,10.0,Salto-Sciliar,1-2 Star Hotel,2720,9799
3881,2015,10.0,Salto-Sciliar,3 Star Hotel,17510,68476
3882,2015,10.0,Salto-Sciliar,4-5 Star Hotel,20002,81122
3883,2015,10.0,Salto-Sciliar,Other,740,1778
3884,2015,10.0,Salto-Sciliar,Campings,1281,5405
3885,2015,10.0,Salto-Sciliar,Private Lodging,2056,11145
3886,2015,10.0,Salto-Sciliar,Private Lodging,25,171
3887,2015,10.0,Salto-Sciliar,Residence,2125,12297
3888,2015,10.0,Salto-Sciliar,Agricaltural Lodging,3500,19334
3889,2015,10.0,Val Venosta,1-2 Star Hotel,2805,9329
3890,2015,10.0,Val Venosta,3 Star Hotel,13877,50299
3891,2015,10.0,Val Venosta,4-5 Star Hotel,8162,32113
3892,2015,10.0,Val Venosta,Other,383,1260
3893,2015,10.0,Val Venosta,Campings,2626,11740
3894,2015,10.0,Val Venosta,Private Lodging,758,4167
3895,2015,10.0,Val Venosta,Residence,4032,18388
3896,2015,10.0,Val Venosta,Agricaltural Lodging,1819,9359
3897,2015,10.0,Alta Valle Isarco,1-2 Star Hotel,2962,5530
3898,2015,10.0,Alta Valle Isarco,3 Star Hotel,10580,24399
3899,2015,10.0,Alta Valle Isarco,4-5 Star Hotel,11163,39635
3900,2015,10.0,Alta Valle Isarco,Other,15,15
3901,2015,10.0,Alta Valle Isarco,Campings,180,243
3902,2015,10.0,Alta Valle Isarco,Private Lodging,168,1218
3903,2015,10.0,Alta Valle Isarco,Residence,411,2553
3904,2015,10.0,Alta Valle Isarco,Agricaltural Lodging,283,1526
3905,2015,10.0,Oltradige-Bassa Ates.,1-2 Star Hotel,3992,13612
3906,2015,10.0,Oltradige-Bassa Ates.,3 Star Hotel,25450,78266
3907,2015,10.0,Oltradige-Bassa Ates.,4-5 Star Hotel,10815,43923
3908,2015,10.0,Oltradige-Bassa Ates.,Other,253,669
3909,2015,10.0,Oltradige-Bassa Ates.,Campings,2564,12553
3910,2015,10.0,Oltradige-Bassa Ates.,Private Lodging,1622,9968
3911,2015,10.0,Oltradige-Bassa Ates.,Residence,1314,10636
3912,2015,10.0,Oltradige-Bassa Ates.,Agricaltural Lodging,5242,30128
3913,2015,11.0,Bolzano,1-2 Star Hotel,1215,2188
3914,2015,11.0,Bolzano,3 Star Hotel,7330,12820
3915,2015,11.0,Bolzano,4-5 Star Hotel,9072,16388
3916,2015,11.0,Bolzano,Other,911,1699
3917,2015,11.0,Bolzano,Campings,89,371
3918,2015,11.0,Bolzano,Private Lodging,1012,2824
3919,2015,11.0,Bolzano,Residence,173,382
3920,2015,11.0,Bolzano,Agricaltural Lodging,124,732
3921,2015,11.0,Burgraviato,1-2 Star Hotel,2472,7251
3922,2015,11.0,Burgraviato,3 Star Hotel,15558,42070
3923,2015,11.0,Burgraviato,4-5 Star Hotel,27698,97937
3924,2015,11.0,Burgraviato,Other,621,1503
3925,2015,11.0,Burgraviato,Campings,874,4972
3926,2015,11.0,Burgraviato,Private Lodging,1529,5984
3927,2015,11.0,Burgraviato,Private Lodging,14,141
3928,2015,11.0,Burgraviato,Residence,3320,14700
3929,2015,11.0,Burgraviato,Agricaltural Lodging,1480,8152
3930,2015,11.0,Valle Isarco,1-2 Star Hotel,1810,5099
3931,2015,11.0,Valle Isarco,3 Star Hotel,7496,17467
3932,2015,11.0,Valle Isarco,4-5 Star Hotel,7327,19308
3933,2015,11.0,Valle Isarco,Other,1742,3553
3934,2015,11.0,Valle Isarco,Campings,82,183
3935,2015,11.0,Valle Isarco,Private Lodging,324,1287
3936,2015,11.0,Valle Isarco,Residence,621,3690
3937,2015,11.0,Valle Isarco,Agricaltural Lodging,1421,4867
3938,2015,11.0,Val Pusteria,1-2 Star Hotel,1863,5185
3939,2015,11.0,Val Pusteria,3 Star Hotel,3963,7160
3940,2015,11.0,Val Pusteria,4-5 Star Hotel,12040,33462
3941,2015,11.0,Val Pusteria,Other,294,722
3942,2015,11.0,Val Pusteria,Campings,1318,4170
3943,2015,11.0,Val Pusteria,Private Lodging,803,2896
3944,2015,11.0,Val Pusteria,Private Lodging,16,64
3945,2015,11.0,Val Pusteria,Residence,996,3369
3946,2015,11.0,Val Pusteria,Agricaltural Lodging,1404,4732
3947,2015,11.0,Salto-Sciliar,1-2 Star Hotel,1159,2843
3948,2015,11.0,Salto-Sciliar,3 Star Hotel,3652,8171
3949,2015,11.0,Salto-Sciliar,4-5 Star Hotel,8407,25348
3950,2015,11.0,Salto-Sciliar,Other,806,1528
3951,2015,11.0,Salto-Sciliar,Campings,1,50
3952,2015,11.0,Salto-Sciliar,Private Lodging,470,1869
3953,2015,11.0,Salto-Sciliar,Residence,528,3228
3954,2015,11.0,Salto-Sciliar,Agricaltural Lodging,963,3940
3955,2015,11.0,Val Venosta,1-2 Star Hotel,1302,3864
3956,2015,11.0,Val Venosta,3 Star Hotel,7865,24740
3957,2015,11.0,Val Venosta,4-5 Star Hotel,2696,9094
3958,2015,11.0,Val Venosta,Other,118,253
3959,2015,11.0,Val Venosta,Campings,256,952
3960,2015,11.0,Val Venosta,Private Lodging,360,1393
3961,2015,11.0,Val Venosta,Residence,1914,9652
3962,2015,11.0,Val Venosta,Agricaltural Lodging,480,2204
3963,2015,11.0,Alta Valle Isarco,1-2 Star Hotel,1711,3417
3964,2015,11.0,Alta Valle Isarco,3 Star Hotel,6399,11942
3965,2015,11.0,Alta Valle Isarco,4-5 Star Hotel,6640,19466
3966,2015,11.0,Alta Valle Isarco,Private Lodging,126,914
3967,2015,11.0,Alta Valle Isarco,Residence,259,2017
3968,2015,11.0,Alta Valle Isarco,Agricaltural Lodging,209,865
3969,2015,11.0,Oltradige-Bassa Ates.,1-2 Star Hotel,1628,4999
3970,2015,11.0,Oltradige-Bassa Ates.,3 Star Hotel,10053,21721
3971,2015,11.0,Oltradige-Bassa Ates.,4-5 Star Hotel,2677,9543
3972,2015,11.0,Oltradige-Bassa Ates.,Other,21,41
3973,2015,11.0,Oltradige-Bassa Ates.,Campings,48,304
3974,2015,11.0,Oltradige-Bassa Ates.,Private Lodging,302,3716
3975,2015,11.0,Oltradige-Bassa Ates.,Residence,669,5751
3976,2015,11.0,Oltradige-Bassa Ates.,Agricaltural Lodging,1247,6472
3977,2015,12.0,Bolzano,1-2 Star Hotel,1595,3190
3978,2015,12.0,Bolzano,3 Star Hotel,11165,22064
3979,2015,12.0,Bolzano,4-5 Star Hotel,13672,24481
3980,2015,12.0,Bolzano,Other,902,1788
3981,2015,12.0,Bolzano,Private Lodging,1903,4536
3982,2015,12.0,Bolzano,Residence,50,205
3983,2015,12.0,Bolzano,Agricaltural Lodging,314,1229
3984,2015,12.0,Burgraviato,1-2 Star Hotel,5471,13401
3985,2015,12.0,Burgraviato,3 Star Hotel,30322,71322
3986,2015,12.0,Burgraviato,4-5 Star Hotel,27859,89806
3987,2015,12.0,Burgraviato,Other,1890,6034
3988,2015,12.0,Burgraviato,Campings,106,260
3989,2015,12.0,Burgraviato,Private Lodging,3331,10891
3990,2015,12.0,Burgraviato,Private Lodging,2,31
3991,2015,12.0,Burgraviato,Residence,8048,25278
3992,2015,12.0,Burgraviato,Agricaltural Lodging,4419,15375
3993,2015,12.0,Valle Isarco,1-2 Star Hotel,6577,20547
3994,2015,12.0,Valle Isarco,3 Star Hotel,23126,68221
3995,2015,12.0,Valle Isarco,4-5 Star Hotel,14659,47942
3996,2015,12.0,Valle Isarco,Other,2636,7003
3997,2015,12.0,Valle Isarco,Campings,694,1431
3998,2015,12.0,Valle Isarco,Private Lodging,2048,6920
3999,2015,12.0,Valle Isarco,Residence,2350,9731
4000,2015,12.0,Valle Isarco,Agricaltural Lodging,5041,18161
4001,2015,12.0,Val Pusteria,1-2 Star Hotel,20660,79297
4002,2015,12.0,Val Pusteria,3 Star Hotel,65313,236809
4003,2015,12.0,Val Pusteria,4-5 Star Hotel,49065,191775
4004,2015,12.0,Val Pusteria,Other,2121,7201
4005,2015,12.0,Val Pusteria,Campings,8310,31339
4006,2015,12.0,Val Pusteria,Private Lodging,15985,73843
4007,2015,12.0,Val Pusteria,Private Lodging,896,2919
4008,2015,12.0,Val Pusteria,Residence,21912,99711
4009,2015,12.0,Val Pusteria,Agricaltural Lodging,13952,61145
4010,2015,12.0,Salto-Sciliar,1-2 Star Hotel,6693,22836
4011,2015,12.0,Salto-Sciliar,3 Star Hotel,34758,128611
4012,2015,12.0,Salto-Sciliar,4-5 Star Hotel,34434,147687
4013,2015,12.0,Salto-Sciliar,Other,1086,2737
4014,2015,12.0,Salto-Sciliar,Campings,463,2034
4015,2015,12.0,Salto-Sciliar,Private Lodging,9807,47257
4016,2015,12.0,Salto-Sciliar,Residence,8447,40044
4017,2015,12.0,Salto-Sciliar,Agricaltural Lodging,5321,21641
4018,2015,12.0,Val Venosta,1-2 Star Hotel,3264,11219
4019,2015,12.0,Val Venosta,3 Star Hotel,12270,48870
4020,2015,12.0,Val Venosta,4-5 Star Hotel,6048,25385
4021,2015,12.0,Val Venosta,Other,130,226
4022,2015,12.0,Val Venosta,Campings,483,1569
4023,2015,12.0,Val Venosta,Private Lodging,1446,6698
4024,2015,12.0,Val Venosta,Private Lodging,18,110
4025,2015,12.0,Val Venosta,Residence,4659,23651
4026,2015,12.0,Val Venosta,Agricaltural Lodging,1819,7334
4027,2015,12.0,Alta Valle Isarco,1-2 Star Hotel,5020,12567
4028,2015,12.0,Alta Valle Isarco,3 Star Hotel,14259,38963
4029,2015,12.0,Alta Valle Isarco,4-5 Star Hotel,10921,37752
4030,2015,12.0,Alta Valle Isarco,Other,1798,5800
4031,2015,12.0,Alta Valle Isarco,Campings,838,2033
4032,2015,12.0,Alta Valle Isarco,Private Lodging,987,3853
4033,2015,12.0,Alta Valle Isarco,Residence,1595,6574
4034,2015,12.0,Alta Valle Isarco,Agricaltural Lodging,1447,5979
4035,2015,12.0,Oltradige-Bassa Ates.,1-2 Star Hotel,3039,7875
4036,2015,12.0,Oltradige-Bassa Ates.,3 Star Hotel,17903,38026
4037,2015,12.0,Oltradige-Bassa Ates.,4-5 Star Hotel,2046,4974
4038,2015,12.0,Oltradige-Bassa Ates.,Other,77,141
4039,2015,12.0,Oltradige-Bassa Ates.,Private Lodging,641,3699
4040,2015,12.0,Oltradige-Bassa Ates.,Residence,622,4902
4041,2015,12.0,Oltradige-Bassa Ates.,Agricaltural Lodging,2552,8367
4042,2016,1.0,Oltradige-Bassa Ates.,1-2 Star Hotel,57357,256826
4043,2016,1.0,Oltradige-Bassa Ates.,3 Star Hotel,203059,869032
4044,2016,1.0,Oltradige-Bassa Ates.,4-5 Star Hotel,163608,722649
4045,2016,1.0,Oltradige-Bassa Ates.,Other,8299,28921
4046,2016,1.0,Oltradige-Bassa Ates.,Campings,6098,37744
4047,2016,1.0,Oltradige-Bassa Ates.,Private Lodging,43284,241406
4048,2016,1.0,Oltradige-Bassa Ates.,Private Lodging,488,3324
4049,2016,1.0,Oltradige-Bassa Ates.,Residence,51934,289776
4050,2016,1.0,Oltradige-Bassa Ates.,Agricaltural Lodging,27897,154772
4051,2016,2.0,Oltradige-Bassa Ates.,1-2 Star Hotel,58666,280558
4052,2016,2.0,Oltradige-Bassa Ates.,3 Star Hotel,202201,949124
4053,2016,2.0,Oltradige-Bassa Ates.,4-5 Star Hotel,156941,747771
4054,2016,2.0,Oltradige-Bassa Ates.,Other,10163,34057
4055,2016,2.0,Oltradige-Bassa Ates.,Campings,5726,30370
4056,2016,2.0,Oltradige-Bassa Ates.,Private Lodging,48868,285696
4057,2016,2.0,Oltradige-Bassa Ates.,Private Lodging,651,3507
4058,2016,2.0,Oltradige-Bassa Ates.,Residence,54229,331567
4059,2016,2.0,Oltradige-Bassa Ates.,Agricaltural Lodging,33389,185153
4060,2016,3.0,Oltradige-Bassa Ates.,1-2 Star Hotel,52304,239722
4061,2016,3.0,Oltradige-Bassa Ates.,3 Star Hotel,205640,924123
4062,2016,3.0,Oltradige-Bassa Ates.,4-5 Star Hotel,177558,815811
4063,2016,3.0,Oltradige-Bassa Ates.,Other,10903,37016
4064,2016,3.0,Oltradige-Bassa Ates.,Campings,16410,73003
4065,2016,3.0,Oltradige-Bassa Ates.,Private Lodging,38106,226905
4066,2016,3.0,Oltradige-Bassa Ates.,Private Lodging,575,2914
4067,2016,3.0,Oltradige-Bassa Ates.,Residence,49381,300152
4068,2016,3.0,Oltradige-Bassa Ates.,Agricaltural Lodging,29148,157426
4069,2016,4.0,Oltradige-Bassa Ates.,1-2 Star Hotel,18757,61900
4070,2016,4.0,Oltradige-Bassa Ates.,3 Star Hotel,96606,317742
4071,2016,4.0,Oltradige-Bassa Ates.,4-5 Star Hotel,87762,329274
4072,2016,4.0,Oltradige-Bassa Ates.,Other,6532,14455
4073,2016,4.0,Oltradige-Bassa Ates.,Campings,13562,55948
4074,2016,4.0,Oltradige-Bassa Ates.,Private Lodging,7730,40034
4075,2016,4.0,Oltradige-Bassa Ates.,Private Lodging,101,470
4076,2016,4.0,Oltradige-Bassa Ates.,Residence,13737,78039
4077,2016,4.0,Oltradige-Bassa Ates.,Agricaltural Lodging,11351,57343
4078,2016,5.0,Oltradige-Bassa Ates.,1-2 Star Hotel,37849,125478
4079,2016,5.0,Oltradige-Bassa Ates.,3 Star Hotel,182108,646870
4080,2016,5.0,Oltradige-Bassa Ates.,4-5 Star Hotel,143459,573653
4081,2016,5.0,Oltradige-Bassa Ates.,Other,8360,18319
4082,2016,5.0,Oltradige-Bassa Ates.,Campings,35745,145760
4083,2016,5.0,Oltradige-Bassa Ates.,Private Lodging,17167,80566
4084,2016,5.0,Oltradige-Bassa Ates.,Private Lodging,130,713
4085,2016,5.0,Oltradige-Bassa Ates.,Residence,25023,138379
4086,2016,5.0,Oltradige-Bassa Ates.,Agricaltural Lodging,33949,180522
4087,2016,6.0,Oltradige-Bassa Ates.,1-2 Star Hotel,45616,160565
4088,2016,6.0,Oltradige-Bassa Ates.,3 Star Hotel,204245,790244
4089,2016,6.0,Oltradige-Bassa Ates.,4-5 Star Hotel,155619,669876
4090,2016,6.0,Oltradige-Bassa Ates.,Other,15116,35215
4091,2016,6.0,Oltradige-Bassa Ates.,Campings,29532,118975
4092,2016,6.0,Oltradige-Bassa Ates.,Private Lodging,21093,110582
4093,2016,6.0,Oltradige-Bassa Ates.,Private Lodging,786,2337
4094,2016,6.0,Oltradige-Bassa Ates.,Residence,29354,170918
4095,2016,6.0,Oltradige-Bassa Ates.,Agricaltural Lodging,30844,190190
4096,2016,7.0,Oltradige-Bassa Ates.,1-2 Star Hotel,91477,366491
4097,2016,7.0,Oltradige-Bassa Ates.,3 Star Hotel,333753,1379541
4098,2016,7.0,Oltradige-Bassa Ates.,4-5 Star Hotel,231909,1098021
4099,2016,7.0,Oltradige-Bassa Ates.,Other,40108,98604
4100,2016,7.0,Oltradige-Bassa Ates.,Campings,66681,288988
4101,2016,7.0,Oltradige-Bassa Ates.,Private Lodging,53781,324789
4102,2016,7.0,Oltradige-Bassa Ates.,Private Lodging,1623,6169
4103,2016,7.0,Oltradige-Bassa Ates.,Residence,64975,415128
4104,2016,7.0,Oltradige-Bassa Ates.,Agricaltural Lodging,63376,441943
4105,2016,8.0,Oltradige-Bassa Ates.,1-2 Star Hotel,107450,501409
4106,2016,8.0,Oltradige-Bassa Ates.,3 Star Hotel,373213,1758842
4107,2016,8.0,Oltradige-Bassa Ates.,4-5 Star Hotel,240791,1315314
4108,2016,8.0,Oltradige-Bassa Ates.,Other,41678,109501
4109,2016,8.0,Oltradige-Bassa Ates.,Campings,76192,389580
4110,2016,8.0,Oltradige-Bassa Ates.,Private Lodging,63116,469812
4111,2016,8.0,Oltradige-Bassa Ates.,Private Lodging,1953,11173
4112,2016,8.0,Oltradige-Bassa Ates.,Residence,67554,539674
4113,2016,8.0,Oltradige-Bassa Ates.,Agricaltural Lodging,67613,569698
4114,2016,9.0,Oltradige-Bassa Ates.,1-2 Star Hotel,66284,245841
4115,2016,9.0,Oltradige-Bassa Ates.,3 Star Hotel,283558,1148771
4116,2016,9.0,Oltradige-Bassa Ates.,4-5 Star Hotel,201545,915036
4117,2016,9.0,Oltradige-Bassa Ates.,Other,25051,48047
4118,2016,9.0,Oltradige-Bassa Ates.,Campings,44904,193516
4119,2016,9.0,Oltradige-Bassa Ates.,Private Lodging,29566,174216
4120,2016,9.0,Oltradige-Bassa Ates.,Private Lodging,859,3141
4121,2016,9.0,Oltradige-Bassa Ates.,Residence,38701,247296
4122,2016,9.0,Oltradige-Bassa Ates.,Agricaltural Lodging,39021,273192
4123,2016,10.0,Oltradige-Bassa Ates.,1-2 Star Hotel,37888,135772
4124,2016,10.0,Oltradige-Bassa Ates.,3 Star Hotel,204646,750334
